Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0.9445","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0.1503","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","2.0822","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","12.3858","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0.2147","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.0215","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","42.8459","FC","Donnée calculée"
"LC","Occupation des sols","191","Saint-Vincent-et-les Grenadines","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0.3649","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","7.0193","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","147.9857","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","3.3487","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0.0215","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.8801","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","125.7256","FC","Donnée calculée"
"LC","Occupation des sols","244","Samoa","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0.923","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.0429","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","19.1476","FC","Donnée calculée"
"LC","Occupation des sols","5","Samoa américaines","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0.1932","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","0.5581","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","74.551","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","4.8513","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","0.3649","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","5.989","FC","Donnée calculée"
"LC","Occupation des sols","193","Sao Tomé-et-Principe","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","37.6297","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","2618.5911","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","15411.7672","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","1060.7358","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","35.6119","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","62.3412","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","152.4506","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","64.9986","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","269.2893","FC","Donnée calculée"
"LC","Occupation des sols","195","Sénégal","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","184.7997","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6971","Cultures herbacées","2018","2018","1000 ha","3153.4905","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6972","Cultures ligneuses","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6973","Cultures multiples ou étagées","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6983","Prairie","2018","2018","1000 ha","508.9128","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6974","Zones arborées","2018","2018","1000 ha","4933.9253","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6975","Mangroves","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6976","Zones arbustives","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6977","Végétation arbustive et/ou herbacée, aquatique ou régulièrement inondée","2018","2018","1000 ha","34.8391","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6978","Zones à végétation naturelle clairsemée","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6979","Terres stériles","2018","2018","1000 ha","0.0859","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6980","Neige permanente et glaciers","2018","2018","1000 ha","0","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6981","Étendues d’eau intérieures","2018","2018","1000 ha","34.1737","FC","Donnée calculée"
"LC","Occupation des sols","272","Serbie","5007","Area from MODIS","6982","Étendues d’eaux côtières et zones intertidales","2018","2018","1000 ha","","NV","Non disponible"
"LC","Occupation des sols","196","Seychelles","5007","Area from MODIS","6970","Surfaces artificielles, y compris les zones urbaines et associées","2018","2018","1000 ha","0","FC","Donnée calculée"
